"id","screen_name","text","polite","sentiment","communication","retweet_count","followers_count","favourites_count","created_at"
469525388633587712,"DavidCoburnUKip","@pilninggas Many Thanks Mervyn","polite","positive","engaging",0,18238,4565,"Thu May 22 17:09:10 +0000 2014"
469526441596817408,"DavidCoburnUKip","@evans1951 Never complacent - we will all know soon enough","impolite","neutral","engaging",0,18238,4565,"Thu May 22 17:13:21 +0000 2014"
469526476959023104,"kevinwarnes","@DanyalWho A very wise choice - thank you all!!","polite","positive","engaging",0,868,231,"Thu May 22 17:13:30 +0000 2014"
469528116034281472,"philhenrick","@Michael_Heaver @bbc5live Reported rise in immigration from EU but followed that up with no overall change comment. Mmmm","polite","neutral","engaging",0,522,4779,"Thu May 22 17:20:00 +0000 2014"
469529259040841728,"philhenrick","@Michael_Heaver @bbc5live Overall net migration rose from 177k last year to 212k &amp; apparently that means ""overall figure hasn't changed""","polite","negative","engaging",0,745,10183,"Thu May 22 17:24:33 +0000 2014"
469530492996714496,"SebDance","@domgoggins thank you Dom :)","polite","positive","engaging",0,21509,4568,"Thu May 22 17:29:27 +0000 2014"
469531053368283136,"CoDurhamLabour","European Elections polls open until 10pm tonight, please cot for @Jude_KD @PaulBrannenNE @jayne_shotton #VoteLabour #betterOffWithLabour","polite","neutral","broadcasting",0,2144,1119,"Thu May 22 17:31:41 +0000 2014"
469531666214842368,"Anothergreen","@shales73 @ChrisAppleby85 @alex4europe add in your own year as I think Alex did!","polite","neutral","engaging",0,29617,10949,"Thu May 22 17:34:07 +0000 2014"
469533508038565888,"SHKMEP","Hd 5k more voted in 2009 we wld nt hv hd 2 endure 5 yrs of bnp hate n portrayal of UK as intolrnt anti-islamic soc Pls dnt let UK dwn again","polite","neutral","engaging",0,10713,3307,"Thu May 22 17:41:26 +0000 2014"
469533591345852416,"dj_gor","@Tahir_Mohammed @DavidCoburnUKip In other words, stuff democracy just so long as you get your own way.","polite","negative","engaging",0,889,1127,"Thu May 22 17:41:46 +0000 2014"
469534113280835584,"Lloyderzz","Only one place to put that X @TheGreenParty @Molly4Europe @natalieben @CarolineLucas #pollingboothselfie http://t.co/wvhOXvCGMn","polite","positive","broadcasting",0,305,560,"Thu May 22 17:43:50 +0000 2014"
469534655474307072,"GlenisWillmott","@MCLisax thanks for your support","polite","positive","engaging",0,10212,597,"Thu May 22 17:46:00 +0000 2014"
469535640099774464,"JOEREGAN79","@Andrew_Duff_MEP Hey ANdrew, how has your day been? Utterly hectic? Or Fun? Or both?","polite","neutral","engaging",0,344,2690,"Thu May 22 17:49:54 +0000 2014"
469536950459072512,"safi4indy","Vote #TeamSNP @StephenGethins @TasminaSheikh @CStephenssnp @hudghtonmepSNP @AlynSmithMEP @ToniGiugliano @theSNP  #VoteSNP #keepUKIPout","polite","neutral","engaging",0,96,0,"Thu May 22 17:55:07 +0000 2014"
469537289568534528,"gwalkden","@t_araa Good choice! (We have excellent policies too.)","polite","positive","engaging",0,707,235,"Thu May 22 17:56:28 +0000 2014"
469537823696355328,"narrowboatlucy","@PeterCranie @GreenJennyJones @clrandrewcooper @Molly4Europe Thanks for replying. It's a deal breaker for me, but I appreciate your time!","polite","negative","engaging",0,1145,2962,"Thu May 22 17:58:35 +0000 2014"
469542078507405312,"islingtonlloyd","dont 4 get #votelabour in #europeanelections @ClaudeMoraesMEP @maryhoneyball @Lucy4MEP @SebDance @LondonLabour (14)","polite","neutral","broadcasting",0,2520,35010,"Thu May 22 18:15:29 +0000 2014"
469544317040988160,"pippabartolotti","@timbird84 @radicalwales @GeorgeMonbiot @WalesGreenParty Not a bad thing. Just putting the record straight","polite","neutral","engaging",0,2873,553,"Thu May 22 18:24:23 +0000 2014"
469544775616851968,"mattjmclaren","@QueSaraiSera Thanks Sarai - been a long day but am keeping my fingers crossed.","polite","positive","engaging",0,658,488,"Thu May 22 18:26:12 +0000 2014"
469546742959316992,"willipmrpip","@PaulJamesOakley You sound a bit desperate","polite","negative","engaging",0,2113,109,"Thu May 22 18:34:01 +0000 2014"
469546886349983744,"Molly4Europe","@ceciliabusby I think you are in Devon?  UKIP much more marginal here. Media have created a monster #powerwithoutresponsibility","polite","neutral","engaging",0,15125,3500,"Thu May 22 18:34:36 +0000 2014"
469548443120443392,"wasserhouse","@Jon_Summers NO2EU is socialist, not fascist Supported by Bob Crow &amp; Tony Benn against austerity &amp; privatisation http://t.co/R8BClYeSti","polite","neutral","engaging",0,710,1224,"Thu May 22 18:40:47 +0000 2014"
469549679643226112,"Angel4theNorth","@beat_the_drum fair enough - that's democracy","polite","neutral","engaging",0,707,287,"Thu May 22 18:45:42 +0000 2014"
469550736943374336,"Michaelogbechi1","@HumzaYousaf @AamerAnwar @TasminaSheikh @theSNP please keep those fascists out of Scotland!!","impolite","negative","engaging",0,189,3301,"Thu May 22 18:49:54 +0000 2014"
469550784628396032,"dandandanda","Headed home to vote for the incredibly talented @MEPStandingUp4U a real inspiration to all but esp young women in politics. #MakeTheChange","polite","positive","broadcasting",0,1123,2135,"Thu May 22 18:50:05 +0000 2014"
469551167845195776,"ben437","@maxshanly @Nigel_Farage change the record Max","polite","neutral","engaging",0,2368,786,"Thu May 22 18:51:36 +0000 2014"
469551770684096512,"originprojects","@nickgriffinmep a fine example of the UK education system yourself how would BNP balance the millions from foriegn students pls?","polite","neutral","engaging",0,101,510,"Thu May 22 18:54:00 +0000 2014"
469551963445927936,"mataubrey","@Nigel_Farage I thought only gay marriage caused natural disasters like floods and earthquakes?","polite","negative","engaging",0,174,138,"Thu May 22 18:54:46 +0000 2014"
469552217784344576,"Greebobek","@nigel_farage Earthquakes are bad, Nige.","polite","negative","engaging",0,34971,2236,"Thu May 22 18:55:47 +0000 2014"
469553294244057088,"HTCITECH","Don't forget to vote for @antonyhook and @catherinemep today. Polls are open 7am to 10pm. Every vote counts!","polite","positive","engaging",0,1452,1723,"Thu May 22 19:00:03 +0000 2014"
469553819299635200,"scawdery","@Mr_Pauly_C @gwalkden really interesting, need to read properly though","polite","neutral","engaging",0,117,3184,"Thu May 22 19:02:09 +0000 2014"
469554110292062208,"SuboptPlanet","Sorry @DanHannanMEP, if I could've voted for you without voting @Conservatives, I would've. For EP election @UKIP is our only hope #voteUKIP","polite","neutral","engaging",0,105,2551,"Thu May 22 19:03:18 +0000 2014"
469554243280846848,"Anothergreen","@MarkieMarx1917 thanks Mark!","polite","positive","engaging",0,29617,10949,"Thu May 22 19:03:50 +0000 2014"
469556310972055552,"ChrisMochan","@SimonGosden @downthetrackred @TheHappySlapper @Nigel_Farage @UKIP well that's pretty concrete.","polite","neutral","engaging",0,641,585,"Thu May 22 19:12:03 +0000 2014"
469557193738813440,"drmarielouise","@TBEM80 @naatmoore @NHAparty Would you like to DM me about this?","polite","neutral","engaging",0,7896,173,"Thu May 22 19:15:33 +0000 2014"
469558579738181632,"GreenJeanMEP","@AssedBaig Thanks, Assed. Much appreciated #VoteGreen2014","polite","positive","engaging",0,10751,28,"Thu May 22 19:21:04 +0000 2014"
469559454498033664,"TheRickSanchez","@brittanyknightk @Nigel_Farage It's already governed by old men, and UKIP aren't racist. But it's nice to see intelligent opinions on here!","polite","neutral","engaging",1,1799,205,"Thu May 22 19:24:32 +0000 2014"
469561644323201024,"Oxley977Paul","@Nigel_Farage go on nige!!!!!","polite","positive","engaging",0,230,4667,"Thu May 22 19:33:14 +0000 2014"
469562013862354944,"Waynecips","@andyburnhammp @R0ze01 @Nigel_Farage plenty Andy. Sue him.","polite","neutral","engaging",0,7957,1214,"Thu May 22 19:34:42 +0000 2014"
469563733296300032,"IainMcGill","@chibchenko #sobs","impolite","negative","engaging",0,5102,543,"Thu May 22 19:41:32 +0000 2014"
469564039061045248,"helena_pigott","@JonathanArnott Brilliant","polite","positive","engaging",0,540,12605,"Thu May 22 19:42:45 +0000 2014"
469564737693712384,"GlenisWillmott","@kevinmckeever thanks Kevin","polite","positive","engaging",0,10212,597,"Thu May 22 19:45:32 +0000 2014"
469567006434684928,"gwalkden","@Msgreydog For next time, take a look at our policies at https://t.co/Fro82xHxTg #VotePirate","polite","neutral","engaging",0,707,235,"Thu May 22 19:54:33 +0000 2014"
469567037334110208,"ycgross","@ShneurOdzeUKIP good luck we all backed you today.","polite","positive","engaging",0,52,23,"Thu May 22 19:54:40 +0000 2014"
469567894498861056,"anukurl","Just voted for John Beresford for @QEdithsLabour &amp; @richardhowitt &amp; @alexlmayer for MEPs. And now need to take my brother to vote!","polite","neutral","broadcasting",0,237,106,"Thu May 22 19:58:04 +0000 2014"
469568514614120448,"tony_naylor","@Nigel_Farage think I should be on the payroll. Ive converted at least ten people who are sure to vote. I can feel the earhquake happening.","polite","positive","engaging",0,51,86,"Thu May 22 20:00:32 +0000 2014"
469569199007080448,"NSinclaireMEP","@tomedwardsWN :-) I don't need to know but I bet I'm the only politician in this election that has directly asked you for your vote","polite","neutral","engaging",0,4121,1737,"Thu May 22 20:03:15 +0000 2014"
469570968332292096,"islingtonlloyd","dont 4 get #votelabour in #europeanelections @ClaudeMoraesMEP @maryhoneyball @Lucy4MEP @SebDance @LondonLabour (16)","polite","neutral","engaging",0,2520,35010,"Thu May 22 20:10:17 +0000 2014"
469571140906909696,"moiness","@marcuschown @NHAparty @RichardBore7 Is that per candidate?","polite","neutral","engaging",0,522,27229,"Thu May 22 20:10:58 +0000 2014"
469572708976824320,"shales73","@CiminiNicholas Do you have any particular party affiliation (or union/campaign groups) now you are not SWP?","polite","neutral","engaging",0,664,28981,"Thu May 22 20:17:12 +0000 2014"
469573308531617792,"karenlandles","@ZMirza88 aah!",NA,NA,NA,2,785,16033,"Thu May 22 20:19:35 +0000 2014"
469575192545873920,"Pirate_Lennon","@allnutt_eu There's still 30mins left if you've any energy left...!","polite","neutral","engaging",0,463,2131,"Thu May 22 20:27:04 +0000 2014"
469576896154730496,"bestboomer","@goonermint @professorgeoff @Jude_KD No effort here either. Had the Tories round, but no canvassing from Lab","polite","neutral","engaging",0,2593,74450,"Thu May 22 20:33:51 +0000 2014"
469578512274554880,"istodius","@TasminaSheikh @theSNP @HumzaYousaf   ...I did...","polite","neutral","engaging",0,3257,9132,"Thu May 22 20:40:16 +0000 2014"
469579601220763648,"MargotLJParker","@witz71 If true I would expect so.","polite","neutral","engaging",0,11139,3327,"Thu May 22 20:44:35 +0000 2014"
469580401296818176,"PooleGreen","Forest carbon loss 'underestimated' http://t.co/fXjglnu849","polite","neutral","broadcasting",2,1810,156,"Thu May 22 20:47:46 +0000 2014"
469581411285229568,"F00Fighter72","@Nigel_Farage Political earthquake? More like fart in a lift. #WhyImVotingUkip","impolite","negative","engaging",0,27,8,"Thu May 22 20:51:47 +0000 2014"
469581889591058432,"scottishbear45","Iv put a X in the second bottom box @TasminaSheikh @theSNP @MorayMP","polite","neutral","engaging",0,74,433,"Thu May 22 20:53:41 +0000 2014"
469582775511953408,"FionaRadic","Absolutely!  Just finished and on the way home.  Then out again w Borough Greens to the count. @GreenRupertRead","polite","neutral","engaging",0,1110,2659,"Thu May 22 20:57:12 +0000 2014"
469583240601559040,"ChrisWhiteside3","Popped home briefly after nearly 15 hours on go encouraging people to vote and visiting polling stations. Now off to verification count.","polite","neutral","broadcasting",0,587,3686,"Thu May 22 20:59:03 +0000 2014"
469583733843320832,"SebDance","@DanAlchin thank you Dan!","polite","positive","engaging",0,21509,4568,"Thu May 22 21:01:01 +0000 2014"
469584074240425984,"Teddylevin93","@Nigel_Farage could you have picked a more racially diverse picture?","polite","neutral","engaging",0,349,770,"Thu May 22 21:02:22 +0000 2014"
469584111003525120,"paarkerpenn","@Nigel_Farage you don't look very grateful... http://t.co/rml0syCLmt","polite","negative","engaging",0,434,4981,"Thu May 22 21:02:31 +0000 2014"
469584281086750720,"GawainTowler","@justbeinganicon @markt1985 @TrueblueBritish Despite specific ElCom instructions...","polite","neutral","engaging",0,8436,229,"Thu May 22 21:03:11 +0000 2014"
469584940628451328,"TheDanJames","“@Nigel_Farage: Thank You http://t.co/856qENKRa1” FUCK YOU","impolite","negative","engaging",0,6014,27392,"Thu May 22 21:05:48 +0000 2014"
469585558642360320,"Mattjjones","@nigel_farage  thank YOU, sincerely!","polite","positive","engaging",0,217,523,"Thu May 22 21:08:16 +0000 2014"
469586279152099328,"AlanBullion","BBC News - Thailand under curfew amid army coup http://t.co/zbnnlBYeKr","polite","neutral","broadcasting",0,2048,1030,"Thu May 22 21:11:08 +0000 2014"
469586367178346496,"Andrew_Duff_MEP","@patrickwintour @AndrewSparrow Er, mostly, no. #EP2014","polite","neutral","engaging",0,12944,1890,"Thu May 22 21:11:29 +0000 2014"
469586515958693888,"biscuit_jack","@nickgriffinmep You're WELCOME! ;-)","polite","positive","engaging",0,182,3246,"Thu May 22 21:12:04 +0000 2014"
469586850475425792,"euanbruce98","@AlynSmithMEP @theSNP Thoroughly enjoyed it!  Best of luck to yourself, @hudghtonmepSNP and @TasminaSheikh.  #TeamSNP","polite","positive","engaging",0,99,852,"Thu May 22 21:13:24 +0000 2014"
469587498562486272,"ObliviousReaper","@NononsenseJoe @GawainTowler Hopefully that is in part #UKIP effect- even if people disagree;at least engage in the debate -without violence","polite","neutral","engaging",165,422,951,"Thu May 22 21:15:58 +0000 2014"
469587651910451200,"christinefletc7","@Nigel_Farage fingers crossed nigel.","polite","positive","engaging",0,3,20,"Thu May 22 21:16:35 +0000 2014"
469588103599247360,"violetavajda","@SkyHighAltitude @craigbayne @camdengp thank you Craig also for @lewgreenparty !!!","polite","positive","engaging",0,406,711,"Thu May 22 21:18:23 +0000 2014"
469588841704087552,"no2tories","@RogerHelmerMEP in street bundle. Appears to attack a disabled man. Vote UKiP, get violence.  http://t.co/UejopGSqVL via @MailOnline","polite","negative","engaging",0,2405,4387,"Thu May 22 21:21:19 +0000 2014"
469588921811472384,"Jude_KD","@goonermint @bestboomer @professorgeoff sorry that we didn't get to you, but I can assure you that we are fighting hard for the NHS","polite","neutral","engaging",0,8773,6184,"Thu May 22 21:21:38 +0000 2014"
469589328537337856,"simleon","Break a leg @Nigel_Farage","polite","positive","engaging",0,1979,333,"Thu May 22 21:23:15 +0000 2014"
469591869371207680,"deputy1874","@Nigel_Farage good luck Nigel, speaking for the people!","polite","positive","engaging",0,121,3624,"Thu May 22 21:33:20 +0000 2014"
469592037713788928,"TraceyMHill","@Verushka Thanks! It was a fun day anyway - we'll see on Sunday...","polite","positive","engaging",0,1277,317,"Thu May 22 21:34:01 +0000 2014"
469592107075006464,"Andrew_Duff_MEP","@GeorgeWParker @FT I'll tell you on Sunday night.","polite","neutral","engaging",0,167,536,"Thu May 22 21:34:17 +0000 2014"
469593248651300864,"Andrew_Duff_MEP","@lukeblackheath Come, come #EP2014","polite","neutral","engaging",0,12944,1890,"Thu May 22 21:38:49 +0000 2014"
469593250786181120,"voterossbrown","@McKimboSlice1 @StevenAgnew fantastic many thanks!","polite","positive","engaging",0,730,3440,"Thu May 22 21:38:50 +0000 2014"
469593492592001024,"voterossbrown","@ChrisH_SERC @AlexForEurope Many thanks Chris!!","polite","positive","engaging",0,4215,2555,"Thu May 22 21:39:47 +0000 2014"
469593753158967296,"Freekweer","@Nigel_Farage Here in the Netherlands we have a website: geenstijl.nl en we have vote counters over the whole country and publishing it.now!","polite","neutral","engaging",0,52,16,"Thu May 22 21:40:50 +0000 2014"
469594244077060096,"ClaudeMoraesMEP","@susiesymes1 @SarahLudfordMEP @Andrew_Duff_MEP @sturdyAlex where - more info?","polite","neutral","engaging",0,10921,1940,"Thu May 22 21:42:47 +0000 2014"
469594685754064896,"Samsoprano30","@LeftyPleb @Jude_KD @PaulBrannenNE @jayne_shotton @UKLabour me to hopefully it goes our way","polite","positive","engaging",0,4476,10228,"Thu May 22 21:44:32 +0000 2014"
